Sampling Freq:,Counter:,Time:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,T8:,O2:,O1:,AF3:
,8345,274.77797340513337,-690,-296,-2923,-8005,-4720,-7245,412,6506,1057,-2874,5314,3550,-7699,1612
,8346,274.81193074078857,5044,-2292,8000,-5693,2639,3706,5758,3910,2222,-7595,-1019,5224,100,4139
,8347,274.84240698339767,4066,-1723,-3997,-3921,6077,-1116,-1114,5087,-354,4196,7719,1484,4823,1150
,8348,274.87397844459286,8060,-3325,484,-2856,3780,2063,-7856,-4635,-3673,5171,737,7347,-7171,-5586
,8349,274.90518297976433,-5428,-6050,1038,-2642,300,-4210,7694,4681,351,-5579,-3364,4052,3863,-6092
,8350,274.9358170262228,2777,-6885,-1561,7493,-3226,2309,-341,-3893,-244,5234,-5788,543,2802,1220
,8351,274.96854956452125,5404,2672,-5227,-158,4375,1683,-5641,1464,7670,-2278,2476,3234,-5043,4334
,8352,274.9989526785172,-6705,1203,2338,7383,-4907,-3847,-5596,-582,-3622,-3395,-3382,-5431,-3072,4901
,8353,275.03072898535976,-3226,3019,4211,-3869,7056,4317,-5701,-3530,-6245,4045,-4507,4577,-5622,6445
,8354,275.0628388613148,-7903,2890,-2822,-5136,2833,-1537,-1122,-5543,-4294,5137,-5962,2496,-3553,-7791
,8355,275.0934848820491,165,-7037,8134,3784,6991,6478,1231,-5724,-1838,2723,-7482,4893,-6156,643
,8356,275.123634397989,-3284,4982,7168,-896,6629,7787,-5722,-3209,1276,106,-326,1474,2495,-7597
,8357,275.15537136078234,2529,1599,7617,-6715,2540,8060,6181,834,-5215,-4137,902,-4912,-1672,-4041
,8358,275.18814794730974,-1921,-2292,5109,-5693,2639,-5094,-4531,5293,2222,-7595,850,5224,100,-50
,8359,275.2188782156276,7729,-1047,-7321,-695,6821,4757,-232,-58,-1786,4696,5448,-1829,-4,5935
,8360,275.2531571461195,4677,1381,-2466,-6331,2499,5169,-3688,39,6051,-6746,1187,-3789,5357,1170
,8361,275.28528669409917,6138,6629,-5644,2874,7741,-4413,5595,4069,28,7349,6841,-4074,-6486,-348
,8362,275.31966056349233,4602,7734,4672,-5900,-1798,6648,-4318,-7099,-3681,-7921,7329,7268,1032,8157
,8363,275.3499593302274,4040,-322,6502,1470,2918,7042,-8118,-278,6144,-2424,2180,-3247,-4494,1016
,8364,275.3803551741274,-7930,-475,4762,337,1223,-8134,-8024,5342,-2567,6493,-3451,-125,7069,2181
,8365,275.41111281221856,436,-5568,-3383,-4536,7422,85,-874,-6752,-5199,2046,6304,-6548,-763,-6642
,8366,275.44165619630286,-2732,-235,2321,4858,-1037,1740,2740,-6478,-1268,4077,-375,-6542,-682,-3679
,8367,275.4721850401951,3667,7652,6827,-1580,8181,2881,-1877,-6610,5742,4859,-6658,2814,-773,-5377
,8368,275.5034237875832,5731,-4390,-5878,2807,3874,75,-6914,-7483,6943,-2009,670,-3566,869,1151
,8369,275.5335989626856,3722,5243,-8177,1924,-5149,-2311,-6620,-6642,8148,5980,1223,1451,-1474,540
,8370,275.566508976858,216,4263,-1913,2127,1885,-3744,6222,7431,-2647,5299,-4552,2531,2193,7172
,8371,275.5969270586988,-3093,1915,-6226,-528,3973,4889,-5181,1509,-2857,-5679,-2415,3340,-7945,-488
,8372,275.62976950374326,-3796,1214,-2943,254,5721,7236,6140,2276,-7816,3897,-6661,2597,6000,-3360
,8373,275.66059513861507,-2549,3451,7602,5637,6238,4631,3579,-3542,-1881,-451,-5074,-703,3712,5452
,8374,275.69161278955295,2213,-7252,-7070,-1086,-7420,-8114,6761,1894,7355,4884,6909,-5075,-148,3540
,8375,275.7238509613205,-1348,-8016,1027,-7162,-82,-7556,5608,-582,-4207,-2703,7820,1027,-5310,-6881
,8376,275.7548275575984,-5439,-4771,866,4828,4448,-5790,-6568,-6155,3142,5819,-4456,-4312,-7765,2837
,8377,275.785254620146,-7211,661,5398,-3573,5176,1901,5939,-5156,-4036,6467,-1311,1227,5086,2651
,8378,275.817442328894,7895,4694,6751,1387,-6376,837,7101,-430,2013,2570,-6186,-6090,-8183,1026
,8379,275.85030701187935,-5989,3700,5813,-596,-7482,6940,5122,3142,-2421,-6088,-1356,-1142,-4736,-8100
,8380,275.88056857282885,2775,7028,-3948,7236,3871,3425,-7992,-3347,-2120,-6148,-6515,6503,5728,5220
,8381,275.9112073234671,-2886,-3472,2789,962,8118,6092,-6242,4583,4443,-1022,-5290,-1196,611,5493
,8382,275.9487898711311,6297,-1740,-1331,7413,-7609,6664,-3869,6072,-4678,2835,4502,-8001,-8185,-4446
,8383,275.97942220697877,-6269,-1186,36,4391,-2079,-2299,-6529,5732,1317,1347,-7023,7392,4487,-700
,8384,276.0105835492267,-5792,7194,-528,1956,327,-7635,4032,-2347,-7686,4267,-3134,6081,5867,6431
,8385,276.0409430426464,6822,164,-6608,6895,-5,-7883,-3058,3577,-7726,-5595,-1006,-2663,-5938,-3007
,8386,276.07220531093344,-4598,2257,2478,-3907,1387,-1440,-2110,-6510,5876,-2372,5383,-1641,630,-2837
,8387,276.10243950210963,5123,-1791,6603,-6806,-2260,-5234,-3618,-1521,-6037,-1886,4155,973,6275,6887
,8388,276.1323820341387,1696,4229,1162,7339,-1272,6174,7274,6568,-985,3522,-7847,6691,5473,2492
,8389,276.16478014801913,185,-6456,-5808,6418,7638,3079,6671,-704,4024,-5560,-2674,6754,-6176,-2963
,8390,276.19549074431245,4763,-7468,-2745,-5922,8125,7619,918,-5987,-5123,-3889,6689,-2051,-3072,-7038
,8391,276.22840161379025,-6934,1080,-4131,-6435,-3390,5475,-7763,3083,-3615,7452,-4184,7746,-1953,-3239
,8392,276.2598866891384,6133,-1971,223,-1092,-76,-5885,-2589,7543,3131,4140,-7649,689,6877,-2904
,8393,276.289253600622,-1393,1888,5772,-3811,3251,-4698,-5106,1541,-740,-6975,-1924,463,1818,7974
,8394,276.322668672643,-5891,3810,8064,375,7869,5619,5402,2048,765,-5809,-6027,-1004,4082,-6899
,8395,276.3546908797928,-734,-510,-1315,7562,1258,-448,634,4959,800,7003,305,-2773,7055,-3254
,8396,276.38454659832206,4459,6204,-5244,5907,4632,2529,3600,1036,-446,-3694,1247,5915,6403,-4008
,8397,276.4176080015532,-1743,5046,1516,-2799,-3128,1316,2533,7312,2608,1928,1087,-7838,1782,5439
,8398,276.4491666331672,1509,-4028,-5082,-1717,-223,-2370,155,-7570,5321,6710,1461,-3627,7759,3233
,8399,276.4795932680621,-4906,-5221,326,-5263,-7991,4923,-5197,1456,6058,-1277,3372,-3357,6443,-4417
,8400,276.51134434339485,1761,1763,4431,2977,2560,-611,8153,-2552,-6122,8050,-2389,121,777,2526
,8401,276.54375785277284,7906,-6731,3895,-2474,316,6900,-3605,6424,-3557,3107,1379,-7377,6936,3623
,8402,276.57546145865496,-5384,3373,4731,1372,3588,7106,4243,5357,581,-648,6373,-7452,2664,3618
,8403,276.6068853796658,-4767,8175,2944,-6819,-4755,-439,1694,-7616,-1018,5135,5995,-5830,175,-5129
,8404,276.63786582481805,-1404,7874,-148,-156,-5205,6779,2708,5375,4549,-4374,1684,-2388,-2606,-8009
,8405,276.6674307395056,-7178,-3102,3705,800,-993,7151,659,2627,-2946,813,1627,4691,1617,8068
,8406,276.69976342252176,4478,-3148,-3443,113,-2653,553,1019,946,2413,-1380,2249,2000,7779,-6118
,8407,276.73164108305616,3771,8187,1669,-4778,1443,-5596,109,2221,4488,7905,2085,-2825,516,-4604
,8408,276.76493598466607,-6795,2203,-4237,-8092,-3433,-6175,3712,-7199,-4510,3989,3449,83,-3676,1161
,8409,276.7945659025653,-5092,-4359,-6778,-6261,5748,7564,-1613,-1137,3630,-7537,1647,4461,-6887,-3340
,8410,276.82791725433276,3984,1715,6764,6198,6256,4868,2993,-8184,-7618,3237,2700,3716,5952,-3295
,8411,276.8575210854168,-7712,-7520,3559,-7150,5948,-4688,5844,-89,-3665,5948,-6957,3867,2002,-943
,8412,276.8895732282562,157,-1202,404,-3375,-8104,6736,-6864,544,4487,-6079,-449,-5272,-478,-6920
,8413,276.9193874644728,-6687,-4969,6565,-439,6875,-6413,3890,1067,-5137,-720,6736,-2676,4428,5731
,8414,276.95293040465356,-4919,4360,6550,7640,-3453,-6764,-7769,6199,4532,4078,-7360,-5340,2147,-3495
,8415,276.9840464157144,-3033,-6997,-4337,-7172,7806,-2762,6030,1493,6150,6747,-3483,1840,2174,-1781
,8416,277.0168555038476,4901,-1760,3351,5981,7737,3929,2280,-6722,-4638,7362,3118,-305,4842,2061
,8417,277.04804635413234,-1272,1103,-6533,-6857,-1959,2683,7454,2110,-2609,-3349,-7644,1093,2926,6774
,8418,277.07941083141674,-4707,-5756,5639,5917,-1388,-6628,-2804,4118,1916,-3592,-1476,-1789,-712,-1590
,8419,277.1102356109831,7222,-4389,8087,-4695,-7270,-475,-1616,-1484,-6707,-6697,-7948,2555,-6096,-3528
,8420,277.1411861204458,4568,-2464,-5322,-6628,7660,-424,2354,-5998,672,-1142,1602,2140,5077,3974
,8421,277.17453661690786,-6780,-1390,-2901,245,-4309,-3695,-3735,5904,7867,6101,6217,3828,-1911,-3503
,8422,277.2056098626978,4447,4361,-6683,-2869,2029,2924,6649,-2946,-4558,-5295,7160,7912,7516,-3992
,8423,277.23781168398517,-2748,-56,4377,3212,-2937,5275,-7434,-6712,-4757,-6645,-6393,1673,-7177,-160
,8424,277.2713559071241,-4303,-6092,2281,2371,-5888,-3034,5678,-5554,4667,-424,6542,-1362,-807,-6848
,8425,277.30280206607574,3905,-146,3923,7780,2846,5237,1856,3354,-2698,1213,-5966,2715,-1201,-2865
,8426,277.33645063647555,7326,5926,1972,-4189,-3596,-38,-126,3529,288,5134,4585,2137,-2996,7506
,8427,277.37091003641035,4304,-6546,6498,-4784,3687,3111,3204,7960,-6538,-5065,-7330,4416,6118,-8107
,8428,277.4040668061955,-4867,-3929,914,-6890,5618,7134,-3605,-3438,1071,555,3647,-3327,-2409,6706
,8429,277.43692379143204,-4981,-7072,2228,2659,2082,-7745,-1729,-2912,-7824,6901,815,3236,-7831,7328
,8430,277.4694775708984,-1196,4879,2095,2705,5511,-1586,2549,5810,-5993,5174,6013,-4021,-5388,-5352
,8431,277.5000658585171,-1987,-2789,5971,-6325,6420,-7799,6891,-1916,6130,-5240,3758,-1511,-6684,-5155
,8432,277.5307371107612,2888,-5785,1841,3828,1279,488,-7845,-7152,-1279,5232,-464,-6203,-5686,3065
,8433,277.5610414369815,-2605,6094,6168,-7866,-7679,-7000,-2171,-2310,1214,-3555,-7940,7649,-7374,-7914
,8434,277.59306834831114,6825,-6894,4972,-6981,330,5730,-2320,-6059,3192,-7841,-2988,-5289,4827,6177
,8435,277.6235732436517,2116,-990,-2542,5012,-6617,113,2357,6855,-1309,1180,1446,-3904,2090,1873
,8436,277.6583089072361,-926,5029,5103,-6159,2930,7352,-269,4423,23,6742,-8126,-6266,-6712,700
,8437,277.68861195049834,6817,1375,-1895,-1203,1811,7423,-6778,96,3747,6180,8101,3277,7627,4058
,8438,277.7192554053164,-7900,791,605,-302,3489,882,158,-6069,3153,-1668,4333,3045,2941,-3796
,8439,277.74893792449876,-5416,3738,-2035,-3153,-4886,730,-3389,-4992,33,-7823,-1929,-5209,3321,-62
,8440,277.77927261406137,-5054,7404,1060,1014,-634,-2982,-3589,-5165,2195,-1771,-5053,-1524,2050,-3249
,8441,277.81333600758825,3950,1270,-574,2504,-6347,1628,-3604,-5280,6260,2534,-714,6381,5790,955
,8442,277.84715948794576,-3646,-4856,-1620,-4896,3134,-2515,1423,8084,-5423,-7884,-5805,1506,2953,-3254
,8443,277.8815491804891,3072,3242,1550,786,5102,-4370,-7542,5952,-1413,-2219,1367,351,-2285,-408
,8444,277.91460288597153,3138,-2165,1084,1839,-5190,6067,4954,5045,-3721,5960,4859,-4421,3053,-3162
,8445,277.94427343087807,-2319,5650,-8017,-6213,2873,-2146,-5523,-4867,4451,6154,7496,-1453,6071,6844
,8446,277.97637004959915,2933,-3404,-4757,-7181,3515,-952,-2373,-1450,-7231,919,-5331,-3583,-2973,-841
,8447,278.0086984560882,-2685,-1127,-5012,-7257,7415,2154,-2908,-4432,7034,8160,-1303,-1731,3310,-767
,8448,278.0423722579977,3843,-3152,-2920,2986,-907,-4248,2197,2788,2284,6603,-1358,499,-1696,1677
,8449,278.07469424969617,6512,-6151,-3538,6384,-675,8045,4999,-1341,1892,-7322,-3497,2423,-5417,774
,8450,278.1054882382676,6039,3167,-5904,3990,1856,-3975,8056,3785,4080,-7581,-7364,5159,1806,3590
,8451,278.13687281522925,-6675,-3943,-3320,4504,4917,-3549,-1511,2941,-5074,-1875,366,1649,1671,-8005
,8452,278.1667067234703,-3472,2369,-2399,-6233,-7140,-7227,6028,-4250,-2433,-1058,2895,2353,7752,8136
,8453,278.1972047763676,-1793,-226,881,3568,932,-7168,4725,5202,-7420,-208,3207,-7511,5341,-7027
,8454,278.2322812791606,6801,-3248,-2161,-2850,-5904,-7459,7764,-3305,7805,5085,1874,3575,-4862,-4876
,8455,278.2631415539018,22,4811,7633,-7675,3079,2185,4240,-8172,2732,-4371,-741,-341,6626,-1952
,8456,278.296436027859,3335,3558,-6886,6412,5094,-8106,7129,1978,-7768,36,5630,-6324,6061,-99
,8457,278.3279912382513,-4992,4620,-8188,6421,4179,2555,3113,5885,-4626,5813,-5549,2627,-5154,2572
,8458,278.3581313458316,6343,-1826,458,-276,-2606,-2413,2248,-1526,1163,-6120,-5814,-7811,-6640,3343
,8459,278.3874024631085,6406,2772,-7883,1224,1470,-176,-710,-5578,-5246,-3587,1731,83,3604,-7709
,8460,278.41836537449973,598,4199,6003,7870,1355,-4746,6631,1780,-3334,-8112,1062,7148,573,553
,8461,278.44908067497283,7372,2248,3878,-1682,-1321,4565,7134,-2053,5673,-1752,718,5922,1009,7543
,8462,278.4817999560373,6078,-7694,8024,-2615,5630,6051,-3480,3133,151,-3704,4551,-8040,1668,2752
,8463,278.51244768738246,5457,-4924,4143,-7159,324,-4276,4486,-5601,5393,1895,6415,4284,995,-7992
,8464,278.5462070198337,-185,-132,7311,-7575,-6406,-2059,2559,1641,4798,3471,1048,-4042,-3050,5155
,8465,278.5765716450859,-1607,-4244,-2736,-6699,-8045,4694,6991,6729,-7183,-4501,-7450,7164,-7048,-67
,8466,278.60737290375334,-6377,-1166,-4357,-7593,-1997,4779,-480,1287,271,-3206,6269,1273,-7168,3435
,8467,278.63985398225924,-3237,-1361,-7352,-6715,4272,-202,-4505,2325,-7194,6872,7154,6013,7673,3102
,8468,278.67038154319334,7867,-132,-5574,4247,-5262,2815,3541,-4478,3783,7408,2338,258,6818,6733
,8469,278.7032218499743,1102,-1588,7656,-7987,5924,6158,1045,-2377,3293,8000,-4491,7146,1577,5335
,8470,278.73511105713186,-1348,7506,8016,-8169,6505,2729,261,-2736,6683,713,871,3765,2981,1287
,8471,278.76518445088965,-2254,-2205,-7349,-1040,-334,-6379,1767,1127,7482,-705,4510,6431,3258,4675
,8472,278.79611143945334,-174,3738,614,-3153,-4886,1424,-1564,-6420,33,-7823,-7342,-5209,3321,-2985
,8473,278.82684299072935,-7405,-2462,2360,6,6047,-7861,-1361,8168,-7078,-2851,4780,-1060,-693,-4642
,8474,278.85996383768696,-997,-6962,2256,4345,-2646,-4280,7794,-2576,3556,1393,6382,-2578,31,5433
,8475,278.8920407843835,4672,-3886,-3678,4399,-4153,5731,7646,-6017,-5650,-479,-4037,-4394,3729,-785
,8476,278.9229729047797,3529,566,-5826,-6972,-4355,-6960,1287,4839,-6291,-1673,3880,2250,3917,-5320
,8477,278.9541124367395,7905,-5697,-3102,-6251,-1418,4351,-3997,-8103,-5496,4613,-5783,-7637,808,-6610
,8478,278.9864707789181,-4300,-1563,1221,-3194,-2432,-7617,2101,3910,4295,5760,2393,-3091,7284,-142
,8479,279.0181957674356,3571,-3957,-6526,-4588,1757,399,-4188,2069,7027,3526,7153,-1826,-7681,910
,8480,279.04759646348316,5690,-5093,-1261,-5126,168,-3798,-2073,-5439,-2456,-3456,7174,-578,2236,4619
,8481,279.08009507575014,5950,2471,-3105,943,-2473,-2312,-3008,-7405,4755,-1863,5803,7775,2854,7662
,8482,279.112476511175,-2331,3045,-2989,3714,6690,4102,-1465,-5481,-5606,479,2964,-5548,-5571,-3142
,8483,279.14369302062227,5127,5607,2901,7187,5329,-7028,-3037,-3313,7274,7486,999,6849,-7937,6688
,8484,279.17404609925137,-4563,-4534,-345,-115,4673,-3762,2411,2226,-6589,2735,-2752,-6452,2230,1236
,8485,279.20556581446886,4553,1865,-3086,-5447,5129,3195,1612,-7028,-6936,-3749,2033,119,-4991,-6937
,8486,279.24064616613623,-4904,4083,-208,-2333,-3827,-5292,1927,167,4700,-7044,8065,-4760,5015,-3013
,8487,279.2720345919723,-5359,5189,1825,5634,5252,2862,-7283,-7998,981,-1930,-4629,-1444,6663,7345
,8488,279.3021973651461,-3668,-1961,1763,-6978,296,3545,-7775,531,-2578,-3429,5946,5533,-1609,-2948
,8489,279.3330401061263,-8041,-1833,2545,-5853,-2523,7618,-300,-1051,-5018,7995,271,-5599,6199,-3152
,8490,279.3629432941062,-4206,-2788,-2194,-6863,4116,-5136,1722,-1206,-7414,-3107,7993,-288,961,-3369
,8491,279.3969134593426,3102,-51,1780,-954,2143,3908,3775,7221,4029,6228,6124,4032,7799,6247
,8492,279.4285995314637,-1598,-4245,6760,-6338,5002,257,-5704,5316,3634,-6663,7600,3249,-1892,5835
,8493,279.4589739927282,-3827,7401,-4345,3172,2721,3869,-3220,-2180,-6368,5075,-14,-5268,2747,-1904
,8494,279.4883704122487,-1249,3155,3245,1291,6605,3109,73,-2413,5767,6934,-4838,-816,7444,-3870
,8495,279.520603024531,3514,4877,1218,1567,6565,16,-4344,7168,-7171,2041,6653,6223,-4641,-4824
,8496,279.55583433760444,5526,-3164,-3568,1853,-2639,-2025,3596,-2175,3054,-4387,-7362,5181,2369,6856
,8497,279.5858589789535,-6631,-5044,-6902,-4262,-8159,-2152,2285,2283,7268,1492,-6032,-7937,-5417,-1889
,8498,279.61729444658744,-3518,6774,-6115,-2980,-6787,5058,7824,-4042,629,-1238,-5098,-2342,-484,-135
,8499,279.6472519464613,-1029,-4421,-1882,6983,4014,-1859,1223,1967,7103,-2303,-3198,-4455,1105,-3287
,8500,279.67868698644253,3153,-7416,-3433,4778,-4290,2228,5919,7131,6025,3158,-2733,1557,-8145,4509
,8501,279.7114687048024,-4311,-6614,-792,511,-2341,594,-5953,3901,-2424,-4053,-3974,-5777,967,-3084
,8502,279.7437513524517,5813,-4172,3722,-1380,476,-6427,3691,-7659,5334,-1011,3247,4533,-3362,5788
,8503,279.7748395660864,-3785,7247,1,3832,8038,-4910,32,1325,-3277,2567,-7301,4975,-6513,7220
,8504,279.80585465110806,-7119,-7070,79,-2401,486,6712,7745,-3420,-1127,1559,-3881,7717,2463,6740
,8505,279.8370780029987,-665,1626,593,-3354,-6911,7194,1734,-3578,5596,2966,3252,797,6954,2838
,8506,279.8702801039709,-3934,7486,6452,193,-1975,-1390,-5768,-569,3115,7322,1971,-1044,-5227,1016
,8507,279.9001118739485,-830,2514,-2745,2716,7078,3170,-7614,-535,-4304,6110,-3598,4060,6814,-3260
,8508,279.93134164062974,-3825,1638,-6691,4670,-3613,-3023,7397,-1317,-503,-7422,4425,3229,4509,694
,8509,279.96257482853264,-484,1604,-4366,8024,-1586,-324,3427,7104,-3012,-8050,-6186,5730,1223,7337
,8510,279.99602967225553,574,1249,-8170,-7314,2878,-2963,-6522,5867,7712,-1941,3396,8178,8146,-6312
,8511,280.0273637861976,-8173,7327,4383,661,-1923,1656,7517,2909,-7212,5486,-2215,3855,-6851,-5141
,8512,280.05827666222194,-2665,-2849,6648,-2981,-416,-4562,-1889,1063,2994,6052,-6056,-910,4626,7448
,8513,280.08924385014024,-724,487,3814,3041,6426,6119,-7536,-1295,394,2118,-3722,-7278,7169,2152
,8514,280.1216000540553,2558,5820,-133,5492,-4008,-2596,-2711,-7775,-6992,281,-1840,-6314,-4159,-7815
,8515,280.15211991724067,-5459,-7092,-2474,-1526,-1493,6914,-1569,-1637,-7294,-7015,147,-1157,-6847,-5134
,8516,280.18293870966914,-4483,-6937,-5800,-2475,-5126,-4069,-7075,7198,5377,4274,4469,5069,-6569,-2807
,8517,280.2146453091202,4945,3350,-7165,1268,1067,6968,-46,5603,-1082,5845,-4826,4115,-4829,-5541
,8518,280.24945324601237,-924,2493,-1732,474,-2649,-7461,-6744,-8096,-1816,-80,3553,-6445,-6637,-2124
,8519,280.2806842956517,-5637,-7726,5695,-7580,-4025,-6181,-2002,-8118,-5761,7188,889,8038,8174,4236
,8520,280.3120449240617,6708,1337,-3860,-7172,-2610,54,-659,-6642,-6308,2196,-3527,-1581,3698,5993
,8521,280.34194169725095,2827,797,5776,2730,-807,-6357,2417,-5601,2490,6659,4193,-2258,6734,6312
,8522,280.3723756022419,-5171,7326,-717,466,6592,917,-1913,-7208,200,-2617,8019,7652,877,5378
,8523,280.4037623174671,-4013,-1541,-8106,-3922,5484,4171,-1183,2025,-4505,962,2200,-4600,3196,2611
,8524,280.4352957175713,-7737,-1670,2627,2372,-483,-2914,3380,-1068,-891,2427,916,-5495,-578,-7504
,8525,280.46791578320745,-1191,-2551,-2054,-1652,5506,5672,-3311,3857,422,-4640,5624,-2202,-1720,-1757
,8526,280.49936322511724,-3152,6681,4254,-4132,-3504,2104,7213,3204,5419,-234,8026,4425,-2530,-3766
,8527,280.530523284407,3297,7108,-2749,5382,4251,1411,2055,-1946,-527,7920,-1222,3348,7152,-8012
,8528,280.5614370157368,7935,7260,-148,4098,-5576,-7146,5107,-1357,7234,-4555,5242,-6773,-1525,3407
,8529,280.59379279199914,4082,7919,-68,-1632,595,-5650,2498,4900,100,6303,-5885,7650,7619,1602
,8530,280.62399277095864,-6203,6602,457,-6441,1637,3540,2758,833,-4739,-528,8132,-6145,1058,-4226
,8531,280.656014122803,6583,-7037,7625,-3830,-7590,7943,-280,6563,-797,6986,4514,6406,-3019,-4646
,8532,280.6879880051968,6977,7451,381,-5890,-4488,4483,6704,-6746,5109,8005,481,7490,-7173,-6475
,8533,280.72056530556216,1446,2305,-4314,2091,-3338,4590,-4268,2484,-6017,-107,-7514,179,2981,7686
,8534,280.75076314625807,3645,8159,-5436,187,4109,-4459,-2765,-1066,1859,-2607,6557,5053,-8171,-8017
,8535,280.7820207103654,-5366,4900,-944,5839,-520,5787,5510,-3311,-473,-4574,-5443,6093,5665,1257
,8536,280.8134925284795,-2374,1000,-2212,-412,5296,-2002,2369,1487,3448,-2267,3024,-5051,-6748,7663
,8537,280.84489036267513,-805,6965,-7722,4052,2965,-7676,7017,-917,-7959,3763,5755,-2000,-6320,754
,8538,280.8800669362019,3096,-2525,-1031,-7432,-3053,3086,-8065,-3981,-3708,-3868,8128,-250,3225,1770
,8539,280.91651406592524,5569,7765,-5748,-1336,-5121,-3812,6357,-2634,2176,1022,1325,4365,868,960
,8540,280.94978202541455,-1426,87,1550,-5682,886,-2713,6034,4351,-5121,-7789,5991,4594,3295,5615
,8541,280.98191499461586,-2619,573,5975,-3947,-3688,1953,3803,2995,3877,8035,3902,6706,-8030,5331
,8542,281.0126901664681,-5672,-4297,4077,-3152,7505,7797,-5621,3724,-5626,4908,803,-5148,3851,-7095
,8543,281.0425240747092,4061,-1825,-5568,167,-6393,4700,-8085,989,3217,-5344,-4811,-6227,3467,4059
,8544,281.07632617243127,7210,-2637,6007,-7034,-2364,-3478,-1173,-7752,7085,3913,1000,1503,4469,-6923
,8545,281.1069931481483,-8102,-6175,5044,2382,-5642,-3129,8099,7569,-4736,-1838,3791,290,-2319,7544
,8546,281.14072639378435,-5598,-486,3237,-7986,1985,4390,1398,-1813,831,7008,2727,-2356,4693,4592
,8547,281.17180135018515,-4626,4417,-4437,4108,2904,7140,-3826,4256,-6603,6502,3081,1158,-7398,-3097
,8548,281.20257523907924,4613,1399,177,424,2466,997,3427,3258,-6750,3587,-4075,-3875,2600,1608
,8549,281.2345059285495,-843,7126,-2841,7328,-2404,1990,4148,4634,1143,-7397,2556,2184,2287,-859
,8550,281.264983026464,-5221,5692,3782,-2248,6826,-5164,584,1785,-6058,7925,-6404,-6515,-2024,3144
,8551,281.29840194735937,-2567,2977,897,7065,4374,3823,-501,456,5872,8186,1931,3758,5549,5453
,8552,281.32929130248476,-988,5056,5578,-199,-1626,3009,-2829,-783,3227,-1745,8176,5013,-177,6884
,8553,281.36088542927354,-6635,573,-1587,-3947,-3688,3219,6070,4085,3877,8035,5712,6706,-8030,260
,8554,281.3953426909448,1061,-3363,-7653,-2290,4392,8025,4368,4083,2941,4540,3410,1133,2641,1150
,8555,281.42964129346126,4148,-2754,3121,6061,-725,-6774,-2298,7254,5796,-366,1337,4379,2227,-2516
,8556,281.45944526601284,-7737,-3014,6973,-5758,7432,1227,-4410,3996,-1093,807,-5295,-1920,-5260,-524
,8557,281.49356724796075,5108,1368,7636,2040,2512,-7726,451,-6741,-3346,-976,4980,6121,892,3835
,8558,281.5243389985913,6398,1006,-752,2282,-2723,-3259,-4947,3575,7503,5064,-2995,7889,4520,2802
,8559,281.5560870803551,4936,3491,3924,-1408,1463,2091,-1942,958,-6970,-6280,3631,5980,-6093,-2215
,8560,281.5871209820959,5695,-7925,7967,-5107,-6671,-3358,7421,6590,8177,-3198,-2390,-7865,8157,6856
,8561,281.61754419576914,6588,-4867,-5769,168,5180,-4620,7081,-3818,3037,-1608,-3100,1335,7074,-3365
,8562,281.64972677268463,-7111,-6174,-2575,5792,410,967,8159,-275,6436,3908,-191,2974,6805,2181
,8563,281.679399028202,1131,5764,-1881,-2511,-4433,6895,7715,-917,2773,4044,-1276,-4891,3565,-4755
