Sampling Freq:,Counter:,Time:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,T8:,O2:,O1:,AF3:
,6675,235.8062985546194,3686,4100,6443,-7806,-866,-6998,2403,4748,-1666,5082,-4359,-813,-4257,7799
,6676,235.84560325974002,1027,2327,7772,5070,-2270,1688,-4342,-5476,-7874,309,7858,5702,-2997,-53
,6677,235.88600361109948,6549,-1800,-2668,6073,-2281,435,-8031,-277,-7134,535,2315,-4589,-1707,6083
,6678,235.9229309948143,-7043,-1306,-4886,-7414,-285,-596,561,8090,559,-3668,-2208,1315,-7520,4765
,6679,235.96772847132118,7067,-2845,5996,-5017,-6294,-7366,2002,-545,-8047,-7923,-7115,-265,4048,5705
,6680,236.00610474241194,-1950,6753,5008,-3509,8173,4414,-7145,2558,1967,-6662,-2345,-3364,4589,4336
,6681,236.05244604519604,-7151,131,-7634,1141,4154,-1249,-2719,-1675,1170,7788,3298,-1578,2855,623
,6682,236.09159722299438,-1446,-2483,1961,-1805,-3391,-100,6164,-1435,-6606,7605,1148,-5334,2901,-6093
,6683,236.1296394973199,-2183,3697,-3123,399,4087,1866,3833,-57,-138,3980,-984,-3804,1886,-3428
,6684,236.17284011861375,58,-5737,-5710,5523,8079,2149,-4639,-3995,7692,7326,-2184,-3078,5724,-7576
,6685,236.20980599107233,6634,-6396,748,6311,2846,7753,-6611,5279,6388,-7465,-351,-4915,6089,-5237
,6686,236.25292877957327,-3435,6418,-4684,-2055,5561,6249,-839,2595,3799,6827,5749,6890,6515,-3380
,6687,236.2919422531995,-911,2667,8001,4185,1749,-5651,-1007,7263,-6618,1393,413,-2353,4038,2659
,6688,236.3333933472634,3458,-8179,6308,-3049,-1164,-61,1615,-6218,-6977,5435,-6649,-463,3756,3059
,6689,236.37422348959478,6052,488,-7325,-5903,4719,-5390,979,-2716,3999,6245,-7788,-1823,-891,-2580
,6690,236.41804335201036,-7074,-11,1445,2558,4519,6645,-5403,-666,-6388,-4758,3512,597,4107,3223
,6691,236.45743786419973,7695,4693,-7592,8191,6812,1287,6951,6001,3841,184,-2911,-6335,1197,-7351
,6692,236.49515683307774,6338,-2361,-6454,6013,1454,1494,-4441,3521,7504,6377,2517,6921,6118,3237
,6693,236.53361221991955,-5035,-8163,-5476,2629,4341,-3540,2977,-4394,-3661,-1537,440,5781,1400,-4492
,6694,236.57518305674182,1251,-191,-5538,-8099,6144,-5133,-7140,7607,5022,2488,3158,-1576,5509,4736
,6695,236.61467550140142,5928,2782,152,-1362,7977,5078,946,1804,-1651,-8025,-1438,2917,2321,7819
,6696,236.65325063100158,5369,-4852,809,7114,3769,-3675,58,-6855,765,-5134,-6241,-1921,-1645,7006
,6697,236.6900300468793,4079,-6284,7345,-812,-7129,-4736,3840,4919,-4099,-400,1824,-719,-8069,8040
,6698,236.73085334676733,4657,-3329,6591,-8094,4759,-3068,3072,-2975,5257,2079,-2515,-4488,-3444,4382
,6699,236.7699707400017,-81,-1749,1357,6910,1720,-2941,-1621,-2763,-7712,2707,3724,-399,-300,5962
,6700,236.81376793682372,-7391,-7758,1215,6136,3750,1889,-6553,4761,4044,-6734,-1005,-4403,5449,5396
,6701,236.85542302122954,-607,-3290,3242,-4396,1011,-7760,1716,5775,2638,-5769,-7843,-2095,1284,-7889
,6702,236.89551332437543,-7001,1587,2803,787,-7555,5259,-6667,225,7577,-2729,-5777,1846,15,3505
,6703,236.93590768859698,3945,359,629,6877,-1015,590,-953,2878,1172,494,-5663,-5619,-4556,-6042
,6704,236.972871422792,-3105,-964,-5326,-3859,378,4952,4601,-7134,1361,-1840,-5837,8143,1172,-4781
,6705,237.01596812447772,-2914,-1456,6252,3531,-2005,2562,1689,6479,-1737,-3444,-1795,-3460,5541,1986
,6706,237.05569492282152,6494,8036,2444,-6466,6591,3788,4128,731,6524,-3495,-3126,7255,330,-5804
,6707,237.09385138042018,5503,-8012,7196,936,6831,-5352,5098,-5543,1794,199,-4174,-4884,3767,2733
,6708,237.13476405972426,1073,-5028,-6049,-739,4190,-14,-420,-886,-7120,-2600,4887,5667,4109,1710
,6709,237.17417781628552,-3485,-4638,5190,-2742,5841,-4691,2054,-4710,7507,-7845,-1625,-5576,2888,2728
,6710,237.2147992640952,-3435,5862,-2986,-7620,-5399,17,3436,-8070,-3590,-6242,1759,-217,-5484,-6195
,6711,237.2557418790889,-4536,948,6299,3231,5991,4123,6838,1573,4379,4611,-2716,-7849,-4450,-2023
,6712,237.29565171279185,7793,7868,-2448,-4297,2543,6030,-1026,-6072,-2911,-5723,7956,-1846,1770,133
,6713,237.33986672630996,-4388,8026,-7332,-700,1209,-2140,7734,8037,1581,5796,-2426,-2484,5290,5602
,6714,237.37858511956742,-2485,-4567,433,7065,-3716,-5127,4382,999,7234,4407,-6480,-2774,8131,-5144
,6715,237.42015852230594,-2503,-2511,-3808,5618,-1326,380,-6165,-699,3202,2941,8133,6859,339,-3278
,6716,237.46202144592803,-2275,5950,5610,1443,3885,595,-4258,-7138,-4472,6863,-838,-772,-6099,-4703
,6717,237.5036897875678,-5021,3029,-8033,-3516,3990,7971,3559,-2067,-7345,-7499,-2516,5378,-8110,4759
,6718,237.54357438976098,-7991,-2520,-4462,3550,-2916,-1459,-8121,-159,5534,861,-3503,6190,-1812,-151
,6719,237.58398586009085,-6743,-3287,7364,-3644,-3655,3801,6397,494,-5183,-2620,7130,-6354,-7652,729
,6720,237.62409027577613,5284,-2870,6093,5443,2052,6564,7501,5652,-7654,-1825,-4853,7558,5485,-3832
,6721,237.6676894693942,-4844,4594,-4803,-7366,2437,881,391,4247,3920,-7463,-1144,-5534,-75,-5705
,6722,237.70659602984333,4440,753,2715,353,-7192,-4178,-121,589,-4521,-4194,919,6166,-5865,6287
,6723,237.7468796320134,6605,-7402,7485,5975,3556,-2074,2963,-6938,-5163,4109,-2651,-1350,4434,-2694
,6724,237.7836184208838,4956,-3180,-2088,-6223,-6126,990,5065,-7533,76,-2696,-7679,1439,-1923,-8190
,6725,237.83038053393295,4353,-6812,4541,-1333,-2136,5974,-7861,172,-1934,-5470,-3247,3687,297,-5030
,6726,237.86940640948774,5700,-262,-7697,658,-2680,2980,6565,1603,3502,-449,-128,3993,-2578,2232
,6727,237.91089513698998,4719,-175,7573,-2333,-1669,-5736,2685,6698,7170,-5428,-1921,3565,981,6804
,6728,237.95376860396195,6078,7576,2910,-3988,-32,2371,4019,1289,5379,-4248,4686,-1885,3489,-5968
,6729,237.9893475986873,4890,3169,-4258,6800,1477,1600,6830,2753,-6485,-2091,-4986,-4723,822,4212
,6730,238.0270165321984,-2895,5824,-5488,6217,-5250,6625,-2181,3984,2520,2258,6499,6829,-5947,-698
,6731,238.067913816005,-6838,-7858,5279,-1397,-4054,2400,2818,-6310,5116,-5318,272,7622,5240,-1573
,6732,238.10740968188625,2842,3050,-4869,1240,4201,4067,6042,4647,2994,-6775,-3491,4931,-736,6271
,6733,238.14776641266945,3436,941,-7538,-793,1400,-3392,7063,3081,-2326,2715,-781,-514,2939,752
,6734,238.18784559684494,6741,-7831,-7806,-2719,2334,-1765,8131,-5037,-558,-1751,7755,210,6143,6356
,6735,238.22846832761277,-7142,-3841,758,-88,6689,-6672,-4981,-6479,1559,-101,-491,-106,-5598,-7580
,6736,238.2700678171665,-4174,-2452,1050,-3584,4530,3346,-2179,5823,-3952,1896,2474,-1339,403,-7275
,6737,238.31004479234468,398,-3865,2849,2773,2306,-2633,-6627,1041,-6508,8048,7314,223,-1717,3730
,6738,238.35014664211369,3269,-5841,-5584,5845,-4540,-6620,-252,-5645,1293,3307,-4175,-3273,1965,-5205
,6739,238.38734259172938,3550,-1304,7029,-2179,6119,2659,8020,3988,-3285,-5400,-556,-1702,-5004,-1976
,6740,238.42777972122175,-5183,6361,-2764,-6046,-2216,2874,3118,-4984,6013,2776,-2871,-6626,5311,2126
,6741,238.46528058721847,4834,-7888,-4691,-7340,4244,648,-5595,-1891,-5227,-7242,-4226,7513,4645,54
,6742,238.5035576428809,-7919,7180,5175,4694,2138,909,-3629,3341,-5453,2407,3459,4334,-27,1452
,6743,238.5464533477937,-466,2342,-4489,-988,3580,-4988,7019,-3232,-1478,5013,-6505,7195,-1997,-7155
,6744,238.58565627156975,4294,6292,-5113,2202,76,-1614,-4655,1569,5581,3877,-7836,-6641,994,2991
,6745,238.62430153621406,3717,3277,3738,6874,1713,-7201,7309,-7354,27,4795,-649,-8004,-24,-7553
,6746,238.66445812552976,-5910,-5945,-6679,2644,-7718,-4818,-6803,7336,-7889,-4419,6880,-3623,-5332,5570
,6747,238.70461001066565,-2656,6578,-4283,-6829,-298,3641,5001,-2335,-139,-2850,-5254,4020,-6485,4741
,6748,238.74738212394573,-3329,-574,-2109,5511,-7348,-5000,-7436,-5382,-1145,-1836,-4617,7939,7357,4134
,6749,238.79245158757516,1160,5430,-1447,7291,5114,-3832,-3415,-3538,337,-2515,7304,-222,-3358,-7720
,6750,238.83419733435514,-2425,5497,7769,-1688,-2487,463,-5927,-2772,3820,1135,4797,-7609,6056,-3503
,6751,238.87496375643298,-5963,1903,985,-814,6080,924,-4905,-5326,-7135,-1681,4741,6724,3473,3302
,6752,238.9123406031443,5307,5090,4669,-1485,5371,2523,-1899,-5905,-1717,-2184,-7093,-7761,3322,-2150
,6753,238.95492925341244,5251,6776,2479,1442,3750,-4406,7127,-5794,5088,7349,7136,-7258,-6817,4937
,6754,238.9964684439343,-1667,-5667,4657,-938,1683,5756,-5298,2644,-7359,2079,-8085,4291,-6149,-616
,6755,239.03557471819823,7338,2308,-5518,1424,6843,-2352,-2013,-1542,-6440,-1177,-135,-5728,-3078,2534
,6756,239.07510736221244,-1514,-1373,316,208,-4613,4483,-6142,5467,5751,-4861,2951,-7220,5997,4802
,6757,239.11138984564303,-4432,-3668,2884,7542,-924,-736,1093,1273,3477,2630,5020,-5942,3724,-6230
,6758,239.1555372900332,-4108,-99,-801,-4303,-1661,1504,-465,1720,-2187,-4293,-4277,4704,-5330,-8081
,6759,239.19561989543035,-3715,1172,-4905,-6304,-6544,-4690,5020,3008,-1397,5310,7712,5191,3192,3728
,6760,239.23786300231018,-3292,-6484,-5766,7361,-6711,-5967,-4037,8141,5825,-520,-5860,3043,-5330,-2193
,6761,239.27613278787655,7347,5332,6784,2338,-4119,85,-6024,-6963,-1552,1002,-4553,227,-2726,-2628
,6762,239.31766898482945,-1585,6335,3226,6949,6877,-5727,-5646,1233,-1838,-2812,-2832,-1849,6418,5869
,6763,239.35615387970813,-6184,7108,6123,-1510,-2251,3392,2305,-7600,-5098,7735,-5964,6241,-7956,-7057
,6764,239.39871687081381,7102,-6885,584,8173,2268,-5548,-505,-4023,2131,-6500,124,2503,82,5224
,6765,239.44028556937255,7632,6213,1679,-1641,-7699,-3902,243,-1386,7167,-3697,5268,4283,-868,-307
,6766,239.481253415876,-4289,6004,-5301,5789,-1547,4670,2048,152,7235,-5698,-2306,6908,5660,-8147
,6767,239.5180071725912,-4672,1209,-3345,-4586,-4036,5478,8090,3727,1858,-2386,57,3529,5838,-5874
,6768,239.56162945945553,6480,-5454,-4331,549,-5409,-7706,6172,-827,5329,-6340,-1280,-2989,3939,-6216
,6769,239.59940145726938,-7125,-5727,6220,2646,-1423,-3172,-929,-1322,-5654,-2640,-4893,7776,-446,18
,6770,239.6406690883214,4506,1514,-2392,4571,5712,4878,4267,-3487,-2052,-5667,-1281,-7194,5602,-4461
,6771,239.68008626610433,6580,-6924,-2497,-5690,7872,-928,805,-447,-3880,-3443,-148,7496,-7419,-1740
,6772,239.71842276549322,2368,7659,5239,-1561,-2731,7729,-3329,-4047,2570,-1425,5826,3287,4865,-2148
,6773,239.75757565390236,4807,2544,-3069,6776,4625,-917,-1740,-7028,-2668,-3905,-2510,-5953,5401,5081
,6774,239.80010614340222,-5046,7983,6582,4519,238,-7787,-6190,2989,-1704,1962,-3233,3305,-6217,5380
,6775,239.84399827912551,1157,-7314,2545,5697,-7306,-5414,7693,-2221,5512,5478,-2743,1002,5481,1841
,6776,239.87951227063917,5599,-1066,3006,101,560,-4803,1657,2471,6832,-2718,-4865,-5480,5387,-4122
,6777,239.91995709788029,-5646,6161,-4016,516,-3902,1429,-2450,6496,2213,-1660,1043,8062,-1565,5299
,6778,239.96144368711902,3737,4151,-4272,-7592,6852,5985,5367,5458,8052,-5995,6364,-425,2185,-6725
,6779,240.00145829573555,-7451,-334,844,5477,-5752,-5352,-5811,8007,-5558,218,4965,4265,4619,-6825
,6780,240.04504594273047,1870,-2089,-5066,-7026,-6494,1848,7271,5454,6022,8061,1064,7157,-1452,-1505
,6781,240.08497801437426,6721,6540,-2793,-5436,-1690,3585,4387,-7024,1304,4036,5020,-1422,-4200,7261
,6782,240.12428614071655,5543,6030,105,-3803,4974,4091,-7631,-7891,5128,-3374,-929,4043,6825,5692
,6783,240.16416689403536,3875,1906,361,2080,-1858,1501,7868,1895,2843,-4537,-7438,7988,275,-3557
,6784,240.20023897233344,-789,-2563,-2938,-3830,-711,5628,-1922,-5813,5758,6160,-4166,-5214,-525,-6293
,6785,240.2409660503621,-1732,-4329,4599,-7094,-746,-1603,-5999,-562,7354,-2189,360,2052,-1907,631
,6786,240.28167816054597,5976,4135,783,-3291,-7810,-214,8046,-7130,-4710,890,5706,-697,-3818,5242
,6787,240.3192149493702,45,-3271,6530,-6956,6509,734,-1586,7424,-3571,3097,7774,879,4960,-945
,6788,240.3586466673452,7924,-2002,-867,6196,5575,-7868,-4711,1294,-5820,-1522,-2953,-119,-7282,-2341
,6789,240.39379116691885,1461,3450,-8105,4232,144,1445,-3556,-5848,-7660,-3992,2995,5586,-7681,-7350
,6790,240.4336954411366,-4811,7107,5741,-8165,-5919,-6824,-3831,379,1997,-299,5874,7136,-5689,-4799
,6791,240.47169409488586,3252,-3129,1620,1454,-4431,-6311,5212,4804,-7562,-6403,1414,-1016,4346,-5088
,6792,240.51100478714443,-2792,4719,6752,-1064,3719,62,-4673,3394,-5095,-6426,-838,-3666,930,7677
,6793,240.5516621577816,-6710,4268,-5002,5837,-2094,2207,733,6980,371,-5443,6738,-1477,-2738,4760
,6794,240.59179009436585,-4251,-7028,3681,-3574,912,5623,1731,-4981,-4468,4494,-6402,-2463,1267,-4367
,6795,240.63318773184122,-1911,1710,634,6474,-2941,1359,-6253,6079,-940,-6344,1622,-3303,-5155,3788
,6796,240.67292735976625,-1126,1814,-2110,-1467,-363,3400,2640,-7432,-5107,-2181,-58,-2286,3122,836
,6797,240.7162549939145,7760,2469,-7071,631,-1122,-5285,7127,-7607,6460,-6870,1940,-7547,-3830,-6908
,6798,240.75687515876606,4410,-1825,-6005,7219,-3789,-7969,-151,6773,755,-1502,182,2899,5739,917
,6799,240.79361694120544,5334,1196,-859,5700,6770,-1599,-7686,1417,-1806,-2669,4904,-3358,586,-6050
,6800,240.83394630221534,-1933,-4472,-3596,2609,-3720,6864,-1026,-7218,-954,2767,-2164,-461,3319,1233
,6801,240.8759614702016,-6145,4810,-5155,-4608,-6854,-4225,1321,7198,-2977,-399,-724,-3625,3494,-7176
,6802,240.91670907556025,6177,4183,-1840,-4394,-1522,-5387,-4751,3865,-6918,-4662,3752,-5664,-6590,6564
,6803,240.95791854584394,-5543,4128,6984,-2183,8152,-6280,-6215,188,4370,7146,-4052,-3859,6526,-7202
,6804,240.99599203881718,6582,7854,-5113,5082,-5989,1817,4460,-8090,-5885,1705,-5631,202,5998,-1694
,6805,241.03689873098335,4380,-953,-4197,-7954,1920,2689,-1357,-1028,-1650,3273,-5668,-4477,2005,3685
,6806,241.07846358066772,3958,-2507,1345,3908,1162,5856,6123,1242,3656,-1567,-4177,2337,-2942,3913
,6807,241.11756386779373,3488,975,-4702,-1952,-1858,-3273,-4263,-2377,6406,-4317,8012,7674,1826,4051
,6808,241.15713243463543,-63,1698,1516,4502,6103,-4874,-7199,-6072,2599,8011,13,-792,2312,7961
,6809,241.1968737731713,988,4119,1284,1239,6590,-2919,1686,773,4546,2175,-4334,6130,1082,605
,6810,241.23581711175336,-6293,-5146,-761,-3958,7041,7244,-1522,-6301,-2052,7118,6087,-3986,4993,-1793
,6811,241.27853020895967,-6669,4920,-3089,-4082,-5131,5649,4500,8032,6510,2928,-835,7638,-2591,-6988
,6812,241.31837332884012,108,5868,8043,-7366,1600,-3182,-24,-4210,7017,-4115,-7204,5193,-4324,3825
,6813,241.36160773469794,4058,2259,-7245,-5976,-2536,-4235,-5133,7670,-4931,7941,7864,-150,-436,3453
,6814,241.3999485106139,-3483,-475,7139,-5120,8066,3091,-1767,6111,-6336,4628,-5191,5744,-2397,980
,6815,241.4400730259765,-4607,-6316,-7903,5329,-3981,4807,-6042,-6561,1628,7712,7530,1887,7190,2121
,6816,241.48174008465813,2768,150,-69,-3732,-7683,-6472,-7968,1786,-3286,-2573,-336,-2731,1099,7699
,6817,241.52431077351255,-812,2774,5794,910,-4047,4561,-3952,4808,-905,-5299,2393,-7394,-2837,7525
,6818,241.56595431129526,2285,-3260,6302,6665,2819,6495,-8172,7991,-6072,-2750,-7986,3824,4991,-6980
,6819,241.60531247300443,3065,-3750,5161,-7012,-7657,-353,7797,-5778,-6391,-7168,-8116,-5259,-4483,6334
,6820,241.6466793194848,7090,-4142,3211,-222,-4545,3713,-435,-1866,4936,-2723,7157,1384,4577,-5742
,6821,241.6852621468337,-7810,6685,-3461,4661,-384,-6434,287,3468,1862,6571,-7239,5218,6096,8088
,6822,241.7270699032564,7260,-6725,3982,-189,-2537,7941,-5144,-1088,-7368,-1904,868,-7937,-4947,-6073
,6823,241.76558943800447,2366,5145,3730,1100,5242,-7486,-1099,3951,1136,7723,6987,643,3257,1508
,6824,241.80472137143093,4233,-6316,-5582,-5367,1560,-6343,-2136,331,-4757,641,-307,1948,4295,3145
,6825,241.8493546292978,-6061,4409,3031,3772,-6503,5811,6363,-232,-6206,-2783,7576,-6427,-4674,1182
,6826,241.88857337622406,-2830,3772,-2605,-5300,7357,-7213,-2463,-440,-5637,3925,1385,4572,373,3801
,6827,241.93084684644617,5978,4444,-6785,2714,3450,-842,1359,4879,-1787,5213,-1300,-4843,2711,-1430
,6828,241.97331404334517,-2990,-335,986,5898,-5787,7659,-4234,1594,4147,-844,856,2165,-8071,5670
,6829,242.01040906692165,5249,-7912,7659,-954,-1704,-5257,6201,-6601,-2121,6708,-2572,-4497,-5867,4517
,6830,242.04819474962216,3465,-2483,-3135,241,4388,-3571,-5247,-295,1254,4589,6488,-1649,-1270,6798
,6831,242.08472270570738,-1012,6768,-7775,-46,3677,44,8102,3577,-1020,-5788,-6509,4256,-572,-4900
,6832,242.12574914063188,-2692,4805,5808,1236,-396,6597,-3039,1746,-8162,5527,-6419,-575,-6200,-2144
,6833,242.1655640354336,-4726,7123,-199,-5786,-2057,1605,-194,-221,-7473,-6980,-2020,6374,7216,-2689
,6834,242.20774128379634,5783,-1123,2554,-4949,-1781,-3260,-2017,6816,-3088,77,5993,2712,622,5011
,6835,242.24924925567046,8076,-7828,1877,6499,-7722,-5529,-1707,-4330,5206,-8034,1950,-4467,3707,2999
,6836,242.28515711532853,-2355,2862,-3761,1336,-6155,1462,-6629,7493,-7699,3664,4332,7261,7728,-1295
,6837,242.32344015812888,-7306,4600,-5997,-3502,-6493,-1447,2347,7850,-1550,585,-410,-7172,860,571
,6838,242.36786514912677,-3964,7286,-3018,-3346,5555,-636,1866,-7520,7534,-7786,4663,-2254,5094,4450
,6839,242.40365540429005,448,6487,-1385,-1721,790,5009,-5184,-993,-7376,-3447,-4104,7278,-101,2657
,6840,242.44597933753175,3459,-1476,-5259,-7816,-4457,2193,2212,4001,-6753,-5106,-4228,5342,-3168,6222
,6841,242.48578311336303,4887,3030,6630,1208,-1107,7847,6153,-792,4343,6118,650,-7364,-2056,666
,6842,242.5222683041774,-6512,-1627,1422,7307,-92,2298,-7869,1788,-2938,1032,5867,-4850,3459,2573
,6843,242.56289958799937,-7870,-7875,4355,481,6826,156,-2253,129,3994,5366,-2385,-238,-4771,4368
,6844,242.60165475938976,-6688,-2630,718,-7327,-7952,5727,-3212,1804,6641,-1249,-4244,-7514,2843,-3290
,6845,242.6439551717325,-101,1467,-871,-1460,-1358,-4781,2840,-1342,-6149,3791,-3380,7146,-7770,359
,6846,242.68347755208168,-3285,-4242,2933,-1330,-508,895,7271,-2140,-3332,-3648,6814,99,3777,-654
,6847,242.72057257565817,3653,339,-2786,-657,-5208,-2879,5609,1727,5216,-4469,-6044,5648,6703,2209
,6848,242.7585951779591,4539,183,-3812,-5832,4366,2233,3773,-2045,-2608,-224,6814,2025,-5654,-2955
,6849,242.7984951756498,-5344,3604,4296,3467,-6034,-1832,-4690,5179,5030,-2986,-5226,5197,1390,5242
,6850,242.84760895094226,-3832,5704,-6973,658,-5327,-5405,571,61,1085,3161,1246,7153,3360,-6058
,6851,242.88861443088405,3640,-4283,1242,-5335,-2523,-5070,-7640,-6403,79,-270,-2738,5333,6283,-5237
,6852,242.92763987878612,-5931,-5338,-6907,-3314,1449,-4100,3147,-4555,-162,6892,-1640,4220,1191,2050
,6853,242.96753688290784,3023,6472,-5627,2254,5515,2025,-16,5866,-227,-6107,2435,-554,-374,-3931
,6854,243.00830373263838,-5074,-4667,6439,3538,6816,2321,-1885,-1643,-6167,1455,4807,2247,-7483,5247
,6855,243.05080642471216,3949,3028,-6193,5659,2802,-3727,5997,-729,-2761,-2998,6842,-6633,3116,-5515
,6856,243.08968091120818,-2101,6059,-4680,-7639,-4116,2196,-2833,-7677,7663,6830,2323,-727,-2712,-2513
,6857,243.12882353595234,4115,-3733,-6473,3138,-4018,4702,3588,-6870,4132,3664,-7136,-5115,-7846,5050
,6858,243.1674499838775,-3463,7560,-5809,-5825,-3805,4271,6511,6934,3455,4358,-3025,-1910,-2884,4092
,6859,243.21058859552863,-1036,-6975,-4771,182,6950,756,-255,2041,-1297,5677,6464,4945,1510,3792
,6860,243.2519691268957,8081,5740,7723,8185,1637,3017,8173,959,1383,-5708,-4480,-2049,7360,-672
,6861,243.29305671615748,538,-4371,7474,-5507,-3970,-1935,-2461,-5014,-7317,-4937,-4036,368,-4754,-7027
,6862,243.33130982326824,6032,7842,1447,-6982,4999,2730,-4812,2239,1512,4423,-7674,3299,-7042,2669
,6863,243.37224901704025,4360,5253,-3057,6708,4371,6343,-6117,-3036,897,3717,1242,7585,2471,4442
,6864,243.41180689256424,-148,3905,1982,2688,2180,-1074,-1103,-6660,4202,-575,-2177,-297,-1937,-2646
,6865,243.45256689985143,2023,4471,-1093,6876,-3496,3791,1828,6175,-1120,-2387,-2243,-4126,6703,902
,6866,243.49283211295506,5532,5840,5660,1997,-6705,-2992,-2169,1117,-3617,-2747,-3567,-7825,1151,4651
,6867,243.53136062841,-6769,289,6889,634,3883,-3661,-4204,5969,-3184,5139,-3701,-6315,5751,-296
,6868,243.56974032072242,-3228,5379,-8120,3231,-2626,-7995,-3280,-4334,-2917,1028,504,3581,6180,6468
,6869,243.61030403541648,1775,-661,6451,-6571,-138,4732,-2964,7312,908,-7532,-7020,4148,-5107,-2200
,6870,243.65036269226198,2175,6075,-3637,4801,-3955,4265,-2932,4584,-1897,5384,-4743,1627,2136,2396
,6871,243.68962591506988,-2355,80,2851,-2749,-7274,1266,-273,-543,-60,-3708,1391,2320,-7119,4027
,6872,243.7236456880205,-2069,-1912,-6727,-3413,-6307,-3440,8133,-7948,-2268,5619,-2174,-4191,4681,-2337
,6873,243.76373385290287,5564,-1490,5184,338,7426,3936,2087,-3815,2464,6588,-1395,801,2306,-59
,6874,243.80079894078978,-7678,-5045,4070,370,5056,-669,-6482,-2295,977,-5520,16,-6313,3187,6421
,6875,243.84342308623275,-5431,2307,-1078,5592,6937,-5024,6656,5449,7706,-3954,7920,-1252,-728,1136
,6876,243.8842835919064,-2191,-7247,3983,3721,-6159,1045,7854,-7168,5248,2904,7035,-7223,2630,6584
,6877,243.92266242891344,7604,7528,-4664,7711,-1310,6999,5049,6739,-877,3405,6193,-7776,-4038,7359
,6878,243.96209029801406,7000,4785,-1179,4136,6868,-720,2158,3763,2145,825,3616,2043,-8000,1115
,6879,243.9996985048406,7572,-2877,5604,-1099,2953,3551,-835,5630,4710,7677,-7413,-7174,1536,-4537
,6880,244.04159478537395,-1137,4334,-2339,-1342,-707,4658,5710,2673,2287,-4335,-5724,-701,-5702,5649
,6881,244.08266569618013,-3199,5178,-1458,1771,7807,5062,267,-5699,5678,-4898,6896,3493,1613,-5142
,6882,244.12269099611436,4,3310,977,1436,-1214,-4868,4287,367,-7777,-6231,-7168,4425,2226,-2233
,6883,244.16190418355538,-7548,-2768,-4205,-1720,-707,1685,279,-4018,2423,-3453,2715,-1240,5156,-3532
,6884,244.19724412041674,-7581,-1281,-7046,109,-95,3205,4906,7727,-4970,5410,3662,6292,2047,-6732
,6885,244.23470435940618,8106,3288,4622,6390,2525,-4198,-1403,-2925,4125,2169,6184,6735,-3548,7946
,6886,244.27452909022017,5485,-4724,6000,7723,7773,-1735,-827,3409,-6246,6260,5510,-4717,2768,-581
,6887,244.31520399461843,-3689,-2253,-5213,5034,2589,-1061,4366,5892,6446,-1279,-2002,-1407,2180,-4830
,6888,244.35728288285821,1126,-2434,2357,-3215,-2604,4988,-3732,-5317,-1270,526,2897,739,8081,4626
,6889,244.3967697680326,3435,-5644,-338,-5306,6391,2475,-7864,-6417,-3381,-3642,-7406,5268,-4770,-7757
,6890,244.43703754705248,6398,1347,-5198,4175,-4359,1053,3402,4630,3090,3114,6746,-4593,4512,6225
,6891,244.4778599916351,1699,7471,-4685,-2903,7635,-4693,6698,606,7896,4828,4680,-5400,1680,5046
,6892,244.51922598281007,-2641,5689,548,3759,7980,-7057,-7728,7609,3969,-5279,-895,2516,-3476,-2302
